,artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,set(), Folk/Acoustic,hip hop,Dance/Electronic, jazz, metal,pop,R&B,latin,country,Folk/Acoustic, Dance/Electronic,World/Traditional, R&B,metal, hip hop, blues, classical, pop, country, easy listening,easy listening, latin,rock, rock,cat,cluster
123,Sean Paul,She Doesn't Mind,0.3092745173058581,0.0,2012,0.7865168539325843,0.6962174940898345,0.7637962080288105,0.6363636363636364,0.7563000296471983,0.0,0.08339363241678728,0.0006196843216587867,5.380710659898477e-06,0.22309079975947083,0.6245587763397155,0.39776705208443836,"hip hop, pop",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,5
124,DEV,In The Dark,0.30507131964240486,0.0,2012,0.5842696629213483,0.7174940898345153,0.8146382798432369,0.7272727272727273,0.8045755509437692,1.0,0.07959479015918958,0.0036484324281789147,0.00093502538071066,0.3698135898977751,0.43309444860412877,0.43051209292457837,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,2
125,The Wanted,Chasing The Sun,0.2311758714899258,0.0,2012,0.7752808988764045,0.6004728132387707,0.717190975532253,0.6363636363636364,0.7068386204170373,0.0,0.13259768451519538,0.24998524561138907,0.0,0.5730607336139506,0.686597497058509,0.45142277500795586,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
126,LMFAO,Sexy And I Know It,0.23300803457399513,0.0,2011,0.7528089887640449,0.6832151300236406,0.853829043533524,0.6363636363636364,0.8048720229271668,1.0,0.5296671490593343,0.10244135950215415,0.0,0.2038484666265785,0.8096053053802547,0.46410576005091747,"hip hop, pop, Dance/Electronic",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5
127,PSY,Gangnam Style (강남스타일),0.2869302107526418,0.0,2012,0.8089887640449438,0.706855791962175,0.9343289905730325,1.0,0.8717758671805514,0.0,0.47539797395079597,0.004252952517098698,0.0,0.08358388454600121,0.7604021820515563,0.47767052084438316,pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,1
128,Justin Bieber,As Long As You Love Me,0.3138010378665,0.0,2012,0.7528089887640449,0.5224586288416075,0.8665395614871306,0.0,0.846526336594525,0.0,0.1389290882778582,0.08307622445031707,0.0,0.4082982561635598,0.614932078297144,0.5282168240161239,pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,1
129,Tyga,Faded,0.2523696874006456,1.0,2012,0.651685393258427,0.8297872340425532,0.6483423366168839,0.09090909090909091,0.5966992785848404,1.0,0.29811866859623737,0.010533813779943212,0.0,0.3950691521346963,0.3218526045566371,0.23240426434708814,"hip hop, pop",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0
130,Gotye,Somebody That I Used To Know,0.35534264144029576,0.0,2011,0.6404494382022472,0.8676122931442081,0.5000529604914734,0.0,0.6728925783180155,1.0,0.022793053545586108,0.6219187918450855,0.00017055837563451776,0.10282621767889355,0.6801796983634614,0.45769465365439693,set(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,1
131,One Direction,What Makes You Beautiful,0.23437137945714084,0.0,2012,0.9213483146067416,0.7056737588652482,0.7754475161529499,0.36363636363636365,0.8904041901373654,1.0,0.09135311143270623,0.009201820363679284,0.0,0.04582080577269994,0.9090811851534923,0.4307507690675719,pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
132,Owl City,Good Time,0.2503947233703179,0.0,2012,0.8651685393258427,0.5094562647754138,0.8654803516576633,0.2727272727272727,0.8026978950489178,1.0,0.211287988422576,0.02446851413470429,7.086294416243655e-06,0.4203247143716175,0.6887367632901915,0.4377784555001592,"rock, pop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1
133,Disclosure,Latch,0.38429890124102106,0.0,2013,0.8314606741573034,0.44208037825059104,0.7118949263849168,0.09090909090909091,0.7440458543334322,1.0,0.2601302460202605,0.016271631573080127,9.593908629441625e-05,0.08177991581479255,0.5165258316397476,0.41082794102047315,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,2
134,Demi Lovato,Give Your Heart a Break,0.24881313553156978,0.0,2011,0.797752808988764,0.6170212765957447,0.6780002118419659,0.5454545454545454,0.8546299041407254,1.0,0.0461287988422576,0.23564070112854682,0.0,0.14732411304870716,0.5678682212001283,0.4176103214172059,pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
135,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),0.3916033043600093,0.0,2012,0.9101123595505618,0.6052009456264775,0.9184408431310243,0.18181818181818182,0.7934084395691273,1.0,0.10021707670043417,0.029796487799759998,0.0,0.0778111846061335,0.8652262274040005,0.5705619497188925,"hip hop, pop",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1111111111111111,5
136,Arctic Monkeys,Why'd You Only Call Me When You're High?,0.12966056484510138,0.0,2013,0.9438202247191011,0.6643026004728132,0.610210782756064,0.18181818181818182,0.6935467931613796,1.0,0.024602026049204057,0.04946900594765799,1.1472081218274112e-05,0.09921828021647623,0.814953470959461,0.21205712315688985,rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4444444444444444,1
137,Eminem,Berzerk,0.33880467524909336,1.0,2013,0.7415730337078652,0.7210401891252955,0.8654803516576633,1.0,0.8130744144678327,0.0,0.5604196816208394,0.022214371430257646,0.0,0.2868310282621768,0.6908760295218741,0.23247719316855844,hip hop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0
138,Icona Pop,I Love It (feat. Charli XCX),0.11896127130563175,1.0,2013,0.7640449438202247,0.6879432624113475,0.9014934858595488,0.7272727272727273,0.8816582666271371,1.0,0.009406657018813321,0.009734617730184856,1.66497461928934e-05,0.15814792543595912,0.8406246657396512,0.43689004985679425,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,2
139,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,0.25681537723699027,0.0,2012,0.7640449438202247,0.44917257683215134,0.7786251456413517,0.5454545454545454,0.8267615377013539,0.0,0.02568740955137483,0.3401509537892549,6.771573604060913e-05,0.35417919422730004,0.6416729061931757,0.45034873236448497,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
140,Ellie Goulding,Burn,0.3185026916631191,0.0,2014,0.7865168539325843,0.5082742316784871,0.7648554178582777,0.09090909090909091,0.7650459531574266,1.0,0.03617945007235891,0.31760952674478843,0.0,0.100420926037282,0.31115627339822444,0.1789872175665642,"pop, rock, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2222222222222222,2
141,Jason Derulo,The Other Side,0.3071190313246,0.0,2013,0.5617977528089888,0.5106382978723405,0.8273487977968436,0.8181818181818182,0.8190038541357841,1.0,0.1389290882778582,0.053772369292510676,0.0,0.137702946482261,0.5122472991763826,0.4501962448286836,"hip hop, pop",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,5
142,Storm Queen,Look Right Through - MK Vocal Edit,0.1007689696238138,0.0,2014,0.0,0.8309692671394798,0.8051053913780319,0.0,0.6166123134697105,0.0,0.10455861070911723,0.003095142855269284,0.005614213197969543,0.2904389657245941,0.514386565408065,0.39763445422721977,Dance/Electronic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,1
143,Drake,Started From the Bottom,0.16467912896811499,1.0,2013,0.7303370786516854,0.7860520094562649,0.49581612117360446,0.7272727272727273,0.6267911848996935,1.0,0.24927641099855286,0.03389492908057208,0.0,0.16175586289837643,0.558241523157557,0.17428662352816382,"hip hop, pop, R&B",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,3
144,Olly Murs,Dear Darlin',0.25158024066000984,0.0,2012,0.6629213483146067,0.4527186761229315,0.8188751191611058,1.0,0.7827848601640478,0.0,0.04015918958031839,0.006404634189525041,8.862944162436548e-06,0.11725796752856284,0.32292223767247835,0.42432640288532947,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
145,Calvin Harris,Thinking About You (feat. Ayah Marar),0.3635577373863655,0.0,2012,0.7303370786516854,0.7044917257683215,0.8675987713165978,0.0,0.8300721415159601,0.0,0.02966714905933431,0.0026648065207840153,0.0004182741116751269,0.08935658448586892,0.7593325489357151,0.4506072981860614,"hip hop, pop, Dance/Electronic",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2222222222222222,5
146,David Guetta,Lovers on the Sun (feat. Sam Martin),0.2438932387793483,0.0,2014,0.5617977528089888,0.6099290780141844,0.8856053384175405,0.5454545454545454,0.8898606581678031,0.0,0.02803907380607815,0.09547400932477361,3.939086294416244e-06,0.42994588093806374,0.5667985880842871,0.43025352710300213,"hip hop, pop, Dance/Electronic",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5
147,Lilly Wood and The Prick,Prayer in C - Robin Schulz Radio Edit,0.20584621685266716,0.0,2014,0.7415730337078652,0.7458628841607565,0.8803092892702045,0.8181818181818182,0.7489870540567249,0.0,0.004703328509406661,0.022419293494298248,7.543147208121828e-06,0.7233914612146723,0.7935608086426357,0.4175705420600403,"pop, rock",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8888888888888888,1
148,Lorde,Team,0.21570487085944615,0.0,2013,0.8539325842696629,0.6631205673758864,0.5540726617943015,0.5454545454545454,0.6462100998122344,1.0,0.12608538350217077,0.17109025095575653,0.0,0.34095009019843653,0.4042143544764146,0.2648111806513207,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
149,Ellie Goulding,Burn,0.3185026916631191,0.0,2014,0.7865168539325843,0.5082742316784871,0.7648554178582777,0.09090909090909091,0.7650459531574266,1.0,0.03617945007235891,0.31760952674478843,0.0,0.100420926037282,0.31115627339822444,0.1789872175665642,"pop, rock, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2222222222222222,2
150,OneRepublic,Love Runs Out,0.2996826046892598,0.0,2014,0.6629213483146067,0.6973995271867612,0.9322105709140981,0.6363636363636364,0.8282438976183418,1.0,0.06458031837916064,0.17109025095575653,0.0,0.09116055321707757,0.7486362177773024,0.3978134613344649,pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,1
151,Olly Murs,Up (feat. Demi Lovato),0.2998631266401901,0.0,2014,0.0,0.6631205673758864,0.8368816862620485,0.8181818181818182,0.7825872121751161,1.0,0.019356005788712015,0.019755306661770396,0.0,0.09561034275405894,0.6416729061931757,0.36417338495809903,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,2
152,Duke Dumont,I Got U,0.46503532302651784,0.0,2014,0.7528089887640449,0.599290780141844,0.7479080605868023,0.8181818181818182,0.6305959086866292,0.0,0.021345875542691763,0.003843108389017489,0.007959390862944163,0.07648827420324714,0.4544871109209541,0.40321682401612396,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,2
153,Disclosure,Latch,0.38429890124102106,0.0,2013,0.8314606741573034,0.44208037825059104,0.7118949263849168,0.09090909090909091,0.7440458543334322,1.0,0.2601302460202605,0.016271631573080127,9.593908629441625e-05,0.08177991581479255,0.5165258316397476,0.41082794102047315,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,2
154,5 Seconds of Summer,She Looks So Perfect,0.24113421672333799,0.0,2014,0.8314606741573034,0.4314420803782506,0.9491579281855735,0.8181818181818182,0.8042790789603717,1.0,0.19681620839363245,0.0005633307540476206,0.0,0.36740829825616356,0.43095518237244623,0.6630290654503024,pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
155,G.R.L.,Ugly Heart,0.22984485889649894,0.0,2014,0.7191011235955056,0.615839243498818,0.7743883063234828,0.8181818181818182,0.7424646704219785,1.0,0.04178726483357454,0.01944792356570949,0.0,0.36259771497294047,0.4363033479516526,0.43055187228174396,pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
156,Natalie La Rose,Somebody,0.20721225609328944,0.0,2014,0.7415730337078652,0.8286052009456264,0.49263849168520285,0.0,0.5830615673485522,1.0,0.026049204052098415,0.0007918188554528941,1.269035532994924e-05,0.05303668069753458,0.7454273184297786,0.2981529118489445,set(),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,1
157,Wiz Khalifa,See You Again (feat. Charlie Puth),0.3139600049576178,0.0,2015,0.9101123595505618,0.6619385342789598,0.45132930833598134,0.9090909090909091,0.6428994959976282,1.0,0.1054630969609262,0.37806153563676664,1.0456852791878173e-06,0.052194828622970535,0.26195315006952613,0.132637636575793,"hip hop, pop",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2222222222222222,5
158,Calvin Harris,Outside (feat. Ellie Goulding),0.30787345141804034,0.0,2014,0.8764044943820225,0.6111111111111112,0.8135790700137697,0.18181818181818182,0.8099120466449253,0.0,0.02930535455861071,0.21822232568509545,0.0,0.36139506915213465,0.4063536207080971,0.4509387928291078,"hip hop, pop, Dance/Electronic",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,5
159,KALEO,Way down We Go,0.2871107327035722,0.0,2015,0.7078651685393258,0.5449172576832151,0.5540726617943015,0.9090909090909091,0.7271469512797707,0.0,0.053545586107091175,0.6270418434461006,0.00016446700507614215,0.07480457005411906,0.24163012086854213,0.14349740108199852,"rock, classical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6666666666666666,1
160,Jeremih,oui,0.3376568789640734,0.0,2015,0.8651685393258427,0.3416075650118203,0.7087172968965152,0.45454545454545453,0.8296274335408637,1.0,0.13241678726483358,0.21822232568509545,0.0,0.10883944678292243,0.6053053802545727,0.12266627771295217,"hip hop, pop, R&B",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.2222222222222222,3
161,Ariana Grande,One Last Time,0.22704272712086349,0.0,2014,0.8876404494382022,0.5898345153664303,0.5699608092363097,0.7272727272727273,0.764798893171262,1.0,0.016461649782923308,0.095269087260733,1.6751269035532996e-06,0.08959711365003008,0.07048882233393945,0.4309894452105654,pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
162,Adele,Hello,0.49172562818944565,0.0,2015,0.011235955056179775,0.40425531914893614,0.39836881686262043,0.45454545454545453,0.7107915801956716,0.0,0.0198986975397974,0.3370771228286458,0.0,0.07684906794948888,0.26837094876457374,0.6494709345496976,"pop, R&B",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,1
163,Coldplay,Hymn for the Weekend,0.39139853319178974,0.0,2015,0.9213483146067416,0.42789598108747046,0.6758817921830315,0.0,0.6931020851862832,0.0,0.0262301013024602,0.2161731050446894,7.025380710659898e-06,0.365003006614552,0.3999358220130495,0.1989498249708285,"rock, pop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1111111111111111,1
164,David Guetta,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),0.25400246803144855,0.0,2016,0.7640449438202247,0.28132387706855794,0.9110263743247538,0.8181818181818182,0.8428698487992885,0.0,0.0463096960926194,0.002234470186298747,5.898477157360406e-05,0.08298256163559832,0.34966306556851,0.3324891269757081,"hip hop, pop, Dance/Electronic",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5
165,Astrid S,Hurts So Good,0.25792545251733817,0.0,2016,0.0,0.6418439716312058,0.5657239699184409,0.6363636363636364,0.766182429093784,0.0,0.04667149059334299,0.08399837373849978,0.0,0.08983764281419121,0.3646379291902877,0.39790627983451793,"rock, pop, Dance/Electronic",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,2
166,Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",0.3515867071179536,1.0,2016,0.8426966292134831,0.44089834515366433,0.7743883063234828,0.8181818181818182,0.7973119873505287,0.0,0.5314761215629523,0.2612559591336223,0.0,0.7558628983764282,0.7497058508931437,0.7226715816272408,"hip hop, pop",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2222222222222222,0
167,Future,Low Life (feat. The Weeknd),0.5403426144967209,1.0,2016,0.8314606741573034,0.7009456264775413,0.29244783391589874,0.7272727272727273,0.6287676647890108,1.0,0.08936324167872649,0.34527400539027,0.2862944162436548,0.1497294046903187,0.06834955610225692,0.5565264665323009,"hip hop, pop",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0
168,Galantis,No Money,0.20511065726156283,0.0,2016,0.7528089887640449,0.640661938534279,0.912085584154221,0.5454545454545454,0.8152979543433145,0.0,0.029848046309696095,0.028874338511577276,0.007736040609137056,0.2627781118460613,0.8181623703069848,0.437513259785722,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,2
169,The Chainsmokers,Don't Let Me Down,0.2569689556131549,0.0,2016,0.8876404494382022,0.47635933806146574,0.8623027221692617,1.0,0.7619329973317521,1.0,0.2691751085383502,0.1608441477537263,0.005157360406091371,0.137702946482261,0.4106321531714622,0.6615572292351756,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
170,DJ Snake,Let Me Love You,0.25042975001751333,0.0,2016,0.9101123595505618,0.6146572104018913,0.7002436182607774,0.7272727272727273,0.7482458740982311,1.0,0.021164978292329963,0.08840419811537277,2.6700507614213198e-05,0.13650030066145522,0.1335971761685742,0.26499018775856586,"hip hop, pop, Dance/Electronic",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5
171,Kevin Gates,2 Phones,0.3421833995247153,1.0,2016,0.7752808988764045,0.905437352245863,0.6631712742294249,0.6363636363636364,0.7533847218104556,0.0,0.605643994211288,0.1608441477537263,0.0,0.20144317498496694,0.5518237244625094,0.41038373819879076,"hip hop, pop",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2222222222222222,0
172,Drake,Pop Style,0.2692902523535213,1.0,2016,0.7078651685393258,0.6903073286052009,0.4312043215761042,0.6363636363636364,0.5181836149817176,1.0,0.18053545586107092,0.19670550896083203,2.1928934010152287e-06,0.100420926037282,0.022783185367418975,0.48420759520526147,"hip hop, pop, R&B",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,3
173,MØ,Final Song,0.33093715141750146,0.0,2016,0.7415730337078652,0.6690307328605201,0.65363838576422,0.09090909090909091,0.71177982014033,0.0,0.020441389290882787,0.014324871964694388,8.071065989847715e-05,0.0650631389055923,0.22130709166755805,0.2981396520632227,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,2
174,Beyoncé,Sorry,0.3221373798990155,1.0,2016,0.7528089887640449,0.7635933806146572,0.5752568583836458,0.18181818181818182,0.6542148433639687,1.0,0.05481186685962374,0.0017733955422073878,4.50761421319797e-06,0.2784125075165364,0.3400363675259386,0.4638869735865068,"pop, R&B",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,1
175,Frank Ocean,Pink + White,0.19268966929456333,0.0,2016,0.8876404494382022,0.49054373522458633,0.5265332062281538,0.8181818181818182,0.6455183318509734,1.0,0.13730101302460201,0.6864692420178758,4.6395939086294416e-05,0.4732411304870715,0.5518237244625094,0.661126286199215,"hip hop, pop, R&B",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,3
176,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),0.3720584352249519,0.0,2016,0.8426966292134831,0.6985815602836879,0.7500264802457367,0.8181818181818182,0.8126297064927364,0.0,0.0526410998552822,0.4159721174842784,0.0,0.19061936259771498,0.7529147502406675,0.2780974859446272,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,2
177,Maroon 5,Cold (feat. Future),0.3268471167680643,1.0,2017,0.0,0.6713947990543735,0.7002436182607774,0.8181818181818182,0.7029350726356359,0.0,0.16244573082489147,0.1208843452658085,0.0,0.02513529765484065,0.5004813349021285,0.26443990665110856,pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,1
178,Lil Peep,Save That Shit,0.3194053014177709,1.0,2017,0.8651685393258427,0.4787234042553192,0.5593687109416375,0.18181818181818182,0.5851368712323352,1.0,0.010130246020260494,0.02682511787117124,0.0,0.48045700541190617,0.11434378008343138,0.3048292139599024,hip hop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0
179,Jax Jones,You Don't Know Me - Radio Edit,0.2719846098300938,1.0,2016,0.011235955056179775,0.8829787234042553,0.6504607562758183,1.0,0.7144974799881411,0.0,0.20767004341534012,0.16699180967494442,0.0,0.19663259170174385,0.6887367632901915,0.4242335843852764,"hip hop, pop, Dance/Electronic",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,5
180,XXXTENTACION,Jocelyn Flores,0.01652449440381952,1.0,2017,0.9325842696629213,0.8782505910165485,0.35600042368393175,0.0,0.5618144085383932,0.0,0.3958031837916064,0.48052256765706863,4.192893401015229e-06,0.33132892363199035,0.42667664990908116,0.49062533149464294,hip hop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0
181,Yo Gotti,Rake It Up (feat. Nicki Minaj),0.4400774897210262,1.0,2017,0.7528089887640449,0.9231678486997636,0.41213854464569427,0.09090909090909091,0.612115821721514,0.0,0.5803183791606368,0.02252175452631855,0.0,0.13890559230306676,0.526152529682319,0.5962527845550016,"hip hop, pop",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,0
182,Jonas Blue,Mama,0.18487064389754976,0.0,2017,0.5730337078651685,0.7210401891252955,0.780743565300286,1.0,0.8033402510129459,0.0,0.033646888567293774,0.09321986662032695,0.0,0.03619963920625376,0.5443362926516205,0.29169539620239743,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,2
183,Shawn Mendes,There's Nothing Holdin' Me Back,0.23290026027493224,0.0,2017,0.0,0.8605200945626478,0.7892172439360238,0.18181818181818182,0.814260302401423,1.0,0.06349493487698987,0.3903568594792029,0.0,0.08394467829224293,0.9925125681891112,0.41090086984194335,pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
184,Drake,Passionfruit,0.5009888291939021,1.0,2017,0.0,0.8037825059101655,0.43226353140557144,1.0,0.4514774187172645,1.0,0.02966714905933431,0.26228056945382533,0.08629441624365483,0.1052315093205051,0.3485934324526687,0.34449586294685486,"hip hop, pop, R&B",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,3
185,Alessia Cara,Scars To Your Beautiful,0.31584874954869513,0.0,2016,0.8539325842696629,0.22458628841607567,0.7246054443385235,0.0,0.7300128471192805,1.0,0.4500723589001448,0.029181721607638184,0.0,0.10763680096211665,0.4395122472991764,0.889400127293943,"pop, R&B",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,1
186,The Vamps,Middle Of The Night,0.1659724205568698,0.0,2017,0.6853932584269663,0.5425531914893617,0.7351975426331957,1.0,0.8000296471983397,0.0,0.0629522431259045,0.0037713856666032777,0.0,0.0719182200841852,0.3838913252754305,0.4645831123369045,pop,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,1
187,Lorde,Homemade Dynamite - REMIX,0.27281447193287817,1.0,2017,0.0898876404494382,0.7706855791962175,0.5222963669102849,0.0,0.7667259610633461,0.0,0.09623733719247468,0.23461609080834378,0.0,0.12687913409500903,0.14643277355866938,0.31145247692797284,"pop, Dance/Electronic",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,2
188,Cardi B,I Like It,0.37826084613602196,1.0,2018,0.8876404494382022,0.8120567375886525,0.7108357165554496,0.45454545454545453,0.8160885462990414,0.0,0.19138929088277862,0.10141674918195114,0.0,0.4215273601924233,0.654508503583271,0.5040641243237509,"hip hop, pop",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1111111111111111,0
189,Sheck Wes,Mo Bamba,0.19104611123385407,1.0,2018,0.8651685393258427,0.7092198581560284,0.6038555237792607,0.36363636363636365,0.7534341338076885,1.0,0.015014471780028947,0.19875472960123808,0.010010152284263961,0.2723992784125075,0.23842122152101833,0.5702702344330115,hip hop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0
